province_id,river_ids,river_names,primary_river_id,primary_river_name,river_types,max_width_class,has_major_river,has_tributary,has_canal,has_delta,has_marsh_channel,has_wadi,has_floodplain,has_crossing,river_crossing_type,crossing_ids,navigable_river,river_trade_value,river_defense_bonus,river_movement_penalty,supply_bonus,farmland_bonus
PROV_CAIRN_MARCH_092,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_093,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_094,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_095,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_096,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_097,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_098,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_099,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_100,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_101,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_102,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_103,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_104,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_105,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_106,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_107,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_108,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_109,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_110,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_111,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_112,RIV_CUSTOM_010,New River 10,RIV_CUSTOM_010,New River 10,tributary,2,false,true,false,false,false,false,false,false,none,,false,6,4,2,1,0
PROV_CAIRN_MARCH_113,RIV_CUSTOM_010,New River 10,RIV_CUSTOM_010,New River 10,tributary,2,false,true,false,false,false,false,false,false,none,,false,6,4,2,1,0
PROV_CAIRN_MARCH_114,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_115,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_116,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_117,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_118,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_119,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_120,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_121,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_122,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_123,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_124,RIV_CUSTOM_010,New River 10,RIV_CUSTOM_010,New River 10,tributary,2,false,true,false,false,false,false,false,false,none,,false,6,4,2,1,0
PROV_CAIRN_MARCH_125,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_126,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_127,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_128,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_129,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_130,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_131,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_132,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_133,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_CAIRN_MARCH_134,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_001,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_002,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_003,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_004,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_005,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_006,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_007,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_008,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_009,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_010,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_011,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_012,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_013,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_014,SIM_RIVER_003,Simulated River 3,SIM_RIVER_003,Simulated River 3,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_TALUUN_STEPPE_015,SIM_RIVER_003,Simulated River 3,SIM_RIVER_003,Simulated River 3,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_TALUUN_STEPPE_016,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_017,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_018,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_019,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_020,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_021,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_022,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_023,SIM_RIVER_003,Simulated River 3,SIM_RIVER_003,Simulated River 3,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_TALUUN_STEPPE_024,SIM_RIVER_003,Simulated River 3,SIM_RIVER_003,Simulated River 3,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_TALUUN_STEPPE_025,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_026,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_027,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_028,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_029,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_030,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_031,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_032,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_033,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_034,SIM_RIVER_003,Simulated River 3,SIM_RIVER_003,Simulated River 3,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_TALUUN_STEPPE_035,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_036,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_037,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_038,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_039,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_040,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_041,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_042,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_043,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_044,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_045,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_046,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_047,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_048,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_049,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_050,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_051,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_052,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_053,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_054,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_055,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_056,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_057,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_058,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_059,RIV_CUSTOM_011,New River 11,RIV_CUSTOM_011,New River 11,tributary,2,false,true,false,false,false,false,false,false,none,,false,5,3,2,1,0
PROV_TALUUN_STEPPE_060,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_061,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_062,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_063,RIV_CUSTOM_011,New River 11,RIV_CUSTOM_011,New River 11,tributary,2,false,true,false,false,false,false,false,false,none,,false,5,3,2,1,0
PROV_TALUUN_STEPPE_064,RIV_CUSTOM_011,New River 11,RIV_CUSTOM_011,New River 11,tributary,2,false,true,false,false,false,false,false,false,none,,false,5,3,2,1,0
PROV_TALUUN_STEPPE_065,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_066,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_067,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_068,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_069,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_070,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_071,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_072,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_073,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_074,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_075,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_076,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_077,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_078,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_079,SIM_RIVER_001,Simulated River 1,SIM_RIVER_001,Simulated River 1,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_TALUUN_STEPPE_080,SIM_RIVER_001,Simulated River 1,SIM_RIVER_001,Simulated River 1,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_TALUUN_STEPPE_081,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_082,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_083,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_084,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_085,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_086,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_087,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_088,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_089,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_090,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_091,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_092,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_093,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_094,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_095,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_096,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_097,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_098,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_099,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_100,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_101,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_102,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_103,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_104,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_105,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_106,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_107,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_108,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_109,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_TALUUN_STEPPE_110,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_001,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_002,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_003,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_004,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_005,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_QERESH_WELLS_006,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_007,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_008,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_009,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_010,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_011,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_012,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_013,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_014,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_015,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_016,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_017,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_018,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_019,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_020,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_021,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_022,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_023,SIM_RIVER_002,Simulated River 2,SIM_RIVER_002,Simulated River 2,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,7,4,4,4
PROV_QERESH_WELLS_024,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_025,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_026,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_027,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_028,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_029,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_030,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_031,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_032,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_033,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_034,SIM_RIVER_007,Simulated River 7,SIM_RIVER_007,Simulated River 7,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_QERESH_WELLS_035,SIM_RIVER_007,Simulated River 7,SIM_RIVER_007,Simulated River 7,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_QERESH_WELLS_036,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_037,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_038,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_039,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_040,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_041,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_042,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_043,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_044,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_045,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_046,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_047,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_048,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_049,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_050,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_051,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_052,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_053,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_054,SIM_RIVER_007,Simulated River 7,SIM_RIVER_007,Simulated River 7,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,5
PROV_QERESH_WELLS_055,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_056,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_057,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_058,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_059,SIM_RIVER_005,Simulated River 5,SIM_RIVER_005,Simulated River 5,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,4
PROV_QERESH_WELLS_060,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_061,SIM_RIVER_005,Simulated River 5,SIM_RIVER_005,Simulated River 5,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_062,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_063,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_064,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_065,SIM_RIVER_004,Simulated River 4,SIM_RIVER_004,Simulated River 4,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_QERESH_WELLS_066,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_067,SIM_RIVER_005,Simulated River 5,SIM_RIVER_005,Simulated River 5,major_river,4,true,false,false,false,false,false,true,false,none,,false,12,6,4,4,3
PROV_QERESH_WELLS_068,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_069,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_070,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_071,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_072,SIM_RIVER_004,Simulated River 4,SIM_RIVER_004,Simulated River 4,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_QERESH_WELLS_073,SIM_RIVER_004,Simulated River 4,SIM_RIVER_004,Simulated River 4,tributary,5,true,true,false,false,false,false,true,false,none,,true,19,8,5,7,3
PROV_QERESH_WELLS_074,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_075,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_076,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_077,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_078,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_079,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_080,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_081,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_082,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_083,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_084,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_085,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
PROV_QERESH_WELLS_086,,,,,,,false,false,false,false,false,false,false,false,none,,false,0,0,0,0,0
